"","Categorie","Forme","Gender","Marque","Material Fond","Material Front","Structure","Taille","Taille Temple","year"
"1072","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1073","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1074","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1075","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1076","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1077","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",55,145,2016
"1078","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",50,150,2016
"1079","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","METAL","FULL-RIM",60,150,2016
"1080","Lunettes de Soleil","BROWNLINE","WOMAN","POLAROID","METAL","METAL","FULL-RIM",54,150,2016
"1081","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STEEL","STEEL","FULL-RIM",58,145,2016
"1082","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","STAINLESS STEEL","STEEL","FULL-RIM",60,145,2016
"1083","Lunettes de Soleil","SQUARE","WOMAN","POLAROID","POLICARBONATE","POLICARBONATE","FULL-RIM",53,145,2018
"1084","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1085","Lunettes de Soleil","SQUARE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1086","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1087","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1088","Lunettes de Soleil","SQUARE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1089","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1090","Lunettes de Soleil","ROUND / OVAL","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1091","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1092","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1093","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1094","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",53,145,2018
"1095","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1096","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1097","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1098","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1099","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1100","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1101","Lunettes de Soleil","CAT-EYE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1102","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","POLAROID","LONG TIP RUBBER","POLICARBONATE","FULL-RIM",56,145,2018
"1103","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","POLAROID","METAL","POLICARBONATE","FULL-RIM",56,145,2018
"1104","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1105","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1106","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1107","Lunettes de Soleil","RECTANGULAR / SQUARE","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1108","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1109","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1110","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1111","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1112","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1113","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1114","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1115","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1116","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1117","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1118","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1119","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1120","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1121","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1122","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1123","Lunettes de Soleil","AVIATNAVI","UNISEX AD","POLAROID","METAL","METAL","FULL-RIM",56,139,2015
"1124","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","POLAROID","METAL","STEEL","FULL-RIM",51,145,2018
"1125","Lunettes de Soleil","AVIATNAVI","WOMAN","POLAROID","POLYAMIDE INJ","POLYAMIDE INJ","FULL-RIM",52,145,2018
"1126","Lunettes Optiques","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1127","Lunettes de Soleil","PANTHOS ( TEA CUP )","WOMAN","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1128","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1129","Lunettes de Soleil","AVIATNAVI","WOMAN","POLAROID","POLYAMIDE INJ","POLYAMIDE INJ","FULL-RIM",52,140,2018
"1130","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1131","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1132","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1133","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1134","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1135","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1136","Lunettes de Soleil","ROUND / OVAL","MAN","POLAROID","STEEL","STEEL","FULL-RIM",50,145,2018
"1137","Lunettes Optiques","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1138","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1139","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1140","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1141","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1142","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1143","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1144","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1145","Lunettes de Soleil","PANTHOS ( TEA CUP )","UNISEX AD","POLAROID","METAL","POLYAMIDE INJ","FULL-RIM",49,145,2018
"1146","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","POLYAMIDE INJ","POLYAMIDE INJ","FULL-RIM",55,145,2016
"1147","Lunettes Optiques","ROUND / OVAL","WOMAN","POLAROID","POLYAMIDE INJ","POLYAMIDE INJ","FULL-RIM",50,145,2016
"1148","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1149","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STEEL","ACETATE","FULL-RIM",53,140,2018
"1150","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1151","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","STEEL","ACETATE","FULL-RIM",53,140,2018
"1152","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STAINLESS STEEL","STAINLESS STEEL","FULL-RIM",53,145,2016
"1153","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1154","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1155","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","POLAROID","INJECTED/PROPIONATE","INJECTED/PROPION.(M)","FULL-RIM",49,145,2016
"1156","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1157","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STEEL","ACETATE","FULL-RIM",53,145,2018
"1158","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","STEEL","ACETATE","FULL-RIM",51,145,2018
"1159","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1160","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STEEL","ACETATE","FULL-RIM",53,140,2017
"1161","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","STEEL","ACETATE","FULL-RIM",51,145,2018
"1162","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1163","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1164","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","INJECTED/PROPION.(M)","FULL-RIM",51,145,2018
"1165","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STEEL","ACETATE","FULL-RIM",51,145,2018
"1166","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1167","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","ACETATE","FULL-RIM",51,145,2018
"1168","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","INJECTED/PROPIONATE","INJECTED/PROPION.(M)","FULL-RIM",51,145,2018
"1169","Lunettes Optiques","ROUND / OVAL","WOMAN","POLAROID","INJECTED/PROPIONATE","INJECTED/PROPION.(M)","FULL-RIM",51,145,2018
"1170","Lunettes Optiques","ROUND / OVAL","WOMAN","POLAROID","POLYAMIDE INJ","POLYAMIDE INJ","FULL-RIM",51,145,2018
"1171","Lunettes Optiques","AVIATOR / NAVIGATOR","UNISEX AD","POLAROID","LONG TIP CELL.P.INJ","STAINLESS STEEL","FULL-RIM",58,145,2018
"1172","Lunettes Optiques","AVIATNAVI","UNISEX AD","POLAROID","METAL","STEEL","FULL-RIM",58,140,2018
"1173","Lunettes Optiques","AVIATNAVI","UNISEX AD","POLAROID","METAL","STEEL","FULL-RIM",58,140,2018
"1174","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STAINLESS STEEL","FULL-RIM",48,145,2018
"1175","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1176","Lunettes Optiques","SQUARE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",50,145,2018
"1177","Lunettes Optiques","SQUARE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",50,145,2018
"1178","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1179","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1180","Lunettes Optiques","SQUARE","MAN","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1181","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STAINLESS STEEL","STEEL","FULL-RIM",50,145,2018
"1182","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1183","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1184","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","LONG TIP CELL.P.INJ","STEEL","FULL-RIM",48,145,2018
"1185","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1186","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1187","Lunettes Optiques","SQUARE","MAN","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1188","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1189","Lunettes Optiques","BROWNLINE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1190","Lunettes Optiques","BROWNLINE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1191","Lunettes Optiques","BROWNLINE","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1192","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1193","Lunettes Optiques","ROUND / OVAL","UNISEX AD","POLAROID","STEEL","STEEL","FULL-RIM",48,145,2018
"1194","Lunettes Optiques","BROWNLINE","UNISEX AD","POLAROID","METAL","STEEL","FULL-RIM",50,145,2018
"1195","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","POLAROID","STEEL","POLYAMIDE INJ","FULL-RIM",54,140,2015
"1196","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","POLAROID","METAL","ACETATE","FULL-RIM",54,140,2014
"1197","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","SEVEN STREET by SAFILO","ACETATE","ACETATE","FULL-RIM",49,130,2012
"1198","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2015
"1199","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","POLAROID","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2014
"1200","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1201","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2015
"1202","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2014
"1203","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2015
"1204","Lunettes Optiques","RECTANGULAR / SQUARE","CHILD","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2014
"1205","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1206","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1207","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2015
"1208","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",54,140,2015
"1209","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","SEVEN STREET by SAFILO","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1210","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1211","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1212","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1213","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1214","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1215","Lunettes de Soleil","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","LONG TIP ACETATE","ACETATE","FULL-RIM",47,140,2015
"1216","Lunettes Optiques","ROUND / OVAL","WOMAN","TOMMY HILFIGER","ACETATE","ACETATE","FULL-RIM",53,145,2015
"1217","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","TOMMY HILFIGER","METAL","OPTYL","FULL-RIM",53,145,2015
"1218","Lunettes Optiques","RECTANGULAR / SQUARE","UNISEX AD","TOMMY HILFIGER","METAL","OPTYL","FULL-RIM",53,145,2015
"1219","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","ACETATE","ACETATE","FULL-RIM",54,140,2015
"1220","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1221","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1222","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1223","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1224","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1225","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1226","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1227","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1228","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1229","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1230","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1231","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1232","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1233","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1234","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1235","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1236","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1237","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1238","Lunettes de Soleil","ROUND / OVAL","UNISEX AD","TOMMY HILFIGER","METAL","METAL","FULL-RIM",99,145,2016
"1239","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1240","Lunettes Optiques","ROUND / OVAL","WOMAN","TOMMY HILFIGER","ACETATE","ACETATE","FULL-RIM",48,140,2016
"1241","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1242","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1243","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1244","Lunettes de Soleil","NAVIGATOR","MAN","TOMMY HILFIGER","METAL","METAL (M)","FULL-RIM",59,145,2016
"1245","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1246","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1247","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1248","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1249","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1250","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1251","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1252","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1253","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1254","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1255","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1256","Lunettes de Soleil","NAVIGATOR","MAN","TOMMY HILFIGER","LONG TIP ACETATE","STAINLESS STEEL","FULL-RIM",55,145,2016
"1257","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1258","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1259","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",54,145,2017
"1260","Lunettes de Soleil","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","CELLULOSE P.INJ","FULL-RIM",57,145,2017
"1261","Lunettes Optiques","RECTANGULAR / SQUARE","MAN","TOMMY HILFIGER","CELLULOSE P.INJ","ACETATE","FULL-RIM",54,145,2017
"1262","Lunettes de Soleil","CAT-EYE","WOMAN","TOMMY HILFIGER","ACETATE","POLYAMIDE INJ","FULL-RIM",53,140,2017
"1263","Lunettes de Soleil","PANTHOS ( TEA CUP )","WOMAN","TOMMY HILFIGER","ACETATE","INJECTED/PROPION.(M)","FULL-RIM",51,140,2017
"1264","Lunettes de Soleil","PANTHOS ( TEA CUP )","WOMAN","TOMMY HILFIGER","ACETATE","INJECTED/PROPION.(M)","FULL-RIM",51,140,2017
"1265","Lunettes Optiques","ROUND / OVAL","WOMAN","TOMMY HILFIGER","STEEL","ACETATE","FULL-RIM",55,145,2017
"1266","Lunettes Optiques","RECTANGULAR / SQUARE","WOMAN","TOMMY HILFIGER","ACETATE","ACETATE","FULL-RIM",50,140,2017
